lang_key,translation_key,translation_text,verified,translated
arb,MED_ROUTE_OF_ELIMINATION,طريق التخلص من الدواء,FALSE,FALSE
en,PRODUCT_SERVICE_CATEGORY,Product_Service_Category,FALSE,FALSE
arb,PRODUCT_SERVICE_CATEGORY,فئة المنتج / الخدمة,FALSE,FALSE
en,INVOICE_STATUS,Invoice Status,FALSE,FALSE
arb,INVOICE_STATUS,حالة الفاتورة,FALSE,FALSE
en,VENDORS,Vendors,FALSE,FALSE
arb,VENDORS,الموردون,FALSE,FALSE
en,SEND_TO_EXTERNAL_LAB_REASONS,Send to External Lab Reasons,FALSE,FALSE
arb,SEND_TO_EXTERNAL_LAB_REASONS,أسباب إرسال الفحص إلى مختبر خارجي,FALSE,FALSE
en,TESTPA,TestPa,FALSE,FALSE
arb,TESTPA,TestPa,FALSE,FALSE
en,SAMPLE_SOURCE,Sample Source,FALSE,FALSE
arb,SAMPLE_SOURCE,مصدر العينة,FALSE,FALSE
en,URIN_COLOR,Urin Color,FALSE,FALSE
arb,URIN_COLOR,لون البول,FALSE,FALSE
en,MARRIED,Married,FALSE,FALSE
arb,MARRIED,متزوج,FALSE,FALSE
en,SINGLE,Single,FALSE,FALSE
arb,SINGLE,أعزب,FALSE,FALSE
en,DIVORCED,Divorced,FALSE,FALSE
arb,DIVORCED,مطلق,FALSE,FALSE
en,WIDOWED,Widowed,FALSE,FALSE
arb,WIDOWED,أرمل,FALSE,FALSE
en,CHRISTIAN,Christian,FALSE,FALSE
arb,CHRISTIAN,مسيحي,FALSE,FALSE
en,JEWISH,Jewish,FALSE,FALSE
arb,JEWISH,يهودي,FALSE,FALSE
en,MUSLIM,Muslim,FALSE,FALSE
arb,MUSLIM,مسلم,FALSE,FALSE
en,ATHIEST,Athiest,FALSE,FALSE
arb,ATHIEST,ملحد,FALSE,FALSE
en,ASIAN,Asian,FALSE,FALSE
arb,ASIAN,آسيوي,FALSE,FALSE
en,ENGINEER,Engineer,FALSE,FALSE
arb,ENGINEER,مهندس,FALSE,FALSE
en,GENERIC,Generic,FALSE,FALSE
arb,GENERIC,عام,FALSE,FALSE
en,CARNIVORE,Carnivore,FALSE,FALSE
arb,CARNIVORE,آكل اللحوم,FALSE,FALSE
en,VEGETARIAN,Vegetarian,FALSE,FALSE
arb,VEGETARIAN,نباتي,FALSE,FALSE
en,VEGAN,Vegan,FALSE,FALSE
arb,VEGAN,نباتي صرف,FALSE,FALSE
en,SELF_REFERRAL,Self Referral,FALSE,FALSE
arb,SELF_REFERRAL,إحالة ذاتية,FALSE,FALSE
en,REFERRED_BY_DOCTOR,Referred by Doctor,FALSE,FALSE
arb,REFERRED_BY_DOCTOR,مُحال من طبيب,FALSE,FALSE
en,SHARP_OR_THROBBING_PAIN_IN_A_SPECIFIC_TOOTH_OR_TEETH,Sharp or throbbing pain in a specific tooth or teeth,FALSE,FALSE
arb,SHARP_OR_THROBBING_PAIN_IN_A_SPECIFIC_TOOTH_OR_TEETH,ألم حاد أو نابض في سن أو أسنان محددة,FALSE,FALSE
en,O,O,FALSE,FALSE
arb,O,O,FALSE,FALSE
en,M,M,FALSE,FALSE
arb,M,M,FALSE,FALSE
en,D,D,FALSE,FALSE
arb,D,D,FALSE,FALSE
en,B,B,FALSE,FALSE
arb,B,B,FALSE,FALSE
en,F,F,FALSE,FALSE
arb,F,F,FALSE,FALSE
en,L,L,FALSE,FALSE
arb,L,L,FALSE,FALSE
en,I,I,FALSE,FALSE
arb,I,I,FALSE,FALSE
en,C,C,FALSE,FALSE
arb,C,C,FALSE,FALSE
en,I_M,I-M,FALSE,FALSE
arb,I_M,I-M,FALSE,FALSE
en,I_D,I-D,FALSE,FALSE
arb,I_D,I-D,FALSE,FALSE
en,MOD,MOD,FALSE,FALSE
arb,MOD,MOD,FALSE,FALSE
en,MOB,MOB,FALSE,FALSE
arb,MOB,MOB,FALSE,FALSE
en,DO,DO,FALSE,FALSE
arb,DO,DO,FALSE,FALSE
en,UR,UR,FALSE,FALSE
arb,UR,UR,FALSE,FALSE
en,UL,UL,FALSE,FALSE
arb,UL,UL,FALSE,FALSE
en,LR,LR,FALSE,FALSE
arb,LR,LR,FALSE,FALSE
en,LL,LL,FALSE,FALSE
arb,LL,LL,FALSE,FALSE
en,AFRICAN,African,FALSE,FALSE
arb,AFRICAN,أفريقي,FALSE,FALSE
en,HISPANIC_LATINO,Hispanic\Latino,FALSE,FALSE
arb,HISPANIC_LATINO,من أصل إسباني / لاتيني,FALSE,FALSE
en,CHRONIC_CASE_MANAGEMENT,Chronic Case Management,FALSE,FALSE
arb,CHRONIC_CASE_MANAGEMENT,إدارة الحالات المزمنة,FALSE,FALSE
en,SWOLLEN_OR_BLEEDING_GUMS,Swollen or bleeding gums,FALSE,FALSE
arb,SWOLLEN_OR_BLEEDING_GUMS,تورم أو نزيف اللثة,FALSE,FALSE
en,RECEDING_GUMS,Receding gums,FALSE,FALSE
arb,RECEDING_GUMS,تراجع اللثة,FALSE,FALSE
en,ENGLISH,English,FALSE,FALSE
arb,ENGLISH,الإنجليزية,FALSE,FALSE
en,ARABIC,Arabic,FALSE,FALSE
arb,ARABIC,العربية,FALSE,FALSE
en,NICOSIA,Nicosia,FALSE,FALSE
arb,NICOSIA,نيقوسيا,FALSE,FALSE
en,TOOTH_SENSITIVITY_TO_HOT_OR_COLD_TEMPERATURES,Tooth sensitivity to hot or cold temperatures,FALSE,FALSE
arb,TOOTH_SENSITIVITY_TO_HOT_OR_COLD_TEMPERATURES,حساسية الأسنان تجاه درجات الحرارة الساخنة أو الباردة,FALSE,FALSE
en,SENSITIVITY_TO_SWEET_OR_ACIDIC_FOODS,Sensitivity to sweet or acidic foods,FALSE,FALSE
arb,SENSITIVITY_TO_SWEET_OR_ACIDIC_FOODS,الحساسية تجاه الأطعمة الحلوة أو الحمضية,FALSE,FALSE
en,GUM_PAIN_OR_DISCOMFORT,Gum pain or discomfort,FALSE,FALSE
arb,GUM_PAIN_OR_DISCOMFORT,ألم أو انزعاج في اللثة,FALSE,FALSE
en,CANKER_SORES_OR_MOUTH_ULCERS,Canker sores or mouth ulcers,FALSE,FALSE
arb,CANKER_SORES_OR_MOUTH_ULCERS,تقرحات الفم أو القروح الفموية,FALSE,FALSE
en,LESIONS_ON_THE_LIPS_TONGUE_OR_INSIDE_THE_CHEEKS,"Lesions on the lips, tongue, or inside the cheeks",FALSE,FALSE
arb,LESIONS_ON_THE_LIPS_TONGUE_OR_INSIDE_THE_CHEEKS,آفات على الشفاه أو اللسان أو داخل الخدين,FALSE,FALSE
en,DENTAL_PROGRESS_NOTE,Dental Progress Note,FALSE,FALSE
arb,DENTAL_PROGRESS_NOTE,ملاحظة تقدم علاج الأسنان,FALSE,FALSE
en,JAW_PAIN,Jaw pain,FALSE,FALSE
arb,JAW_PAIN,ألم الفك,FALSE,FALSE
en,CLICKING_OR_POPPING_SOUNDS_IN_THE_JAW,Clicking or popping sounds in the jaw,FALSE,FALSE
arb,CLICKING_OR_POPPING_SOUNDS_IN_THE_JAW,أصوات طقطقة أو فرقعة في الفك,FALSE,FALSE
en,DIFFICULTY_OPENING_OR_CLOSING_THE_MOUTH,Difficulty opening or closing the mouth,FALSE,FALSE
arb,DIFFICULTY_OPENING_OR_CLOSING_THE_MOUTH,صعوبة فتح أو إغلاق الفم,FALSE,FALSE
en,INJURY_TO_THE_TEETH_OR_SURROUNDING_STRUCTURES,Injury to the teeth or surrounding structures,FALSE,FALSE
arb,INJURY_TO_THE_TEETH_OR_SURROUNDING_STRUCTURES,إصابة الأسنان أو الأنسجة المحيطة بها,FALSE,FALSE
en,CHIPPED_OR_BROKEN_TEETH,Chipped or broken teeth,FALSE,FALSE
arb,CHIPPED_OR_BROKEN_TEETH,أسنان متشققة أو مكسورة,FALSE,FALSE
en,LOOSE_PERMANENT_TEETH,Loose permanent teeth,FALSE,FALSE
arb,LOOSE_PERMANENT_TEETH,أسنان دائمة متخلخلة,FALSE,FALSE
en,LOOSE_DENTAL_RESTORATIONS_CROWNS_BRIDGES,"Loose dental restorations (crowns, bridges)",FALSE,FALSE
arb,LOOSE_DENTAL_RESTORATIONS_CROWNS_BRIDGES,"ترميمات أسنان متخلخلة (تيجان، جسور)",FALSE,FALSE
en,BAD_BREATH_HALITOSIS,Bad breath (halitosis),FALSE,FALSE
arb,BAD_BREATH_HALITOSIS,رائحة الفم الكريهة,FALSE,FALSE
en,CHANGES_IN_TASTE,Changes in taste,FALSE,FALSE
arb,CHANGES_IN_TASTE,تغيرات في التذوق,FALSE,FALSE
en,CONCERNS_ABOUT_ORAL_HYGIENE_PRACTICES,Concerns about oral hygiene practices,FALSE,FALSE
arb,CONCERNS_ABOUT_ORAL_HYGIENE_PRACTICES,مخاوف بشأن ممارسات نظافة الفم,FALSE,FALSE
en,DISCOMFORT_OR_PAIN_FROM_BRACES_OR_ORTHODONTIC_APPLIANCES,Discomfort or pain from braces or orthodontic appliances,FALSE,FALSE
arb,DISCOMFORT_OR_PAIN_FROM_BRACES_OR_ORTHODONTIC_APPLIANCES,انزعاج أو ألم بسبب تقويم الأسنان أو أجهزة تقويم الأسنان,FALSE,FALSE
en,BROKEN_ORTHODONTIC_APPLIANCES,Broken orthodontic appliances,FALSE,FALSE
arb,BROKEN_ORTHODONTIC_APPLIANCES,أجهزة تقويم أسنان مكسورة,FALSE,FALSE
en,DISCOMFORT_OR_PAIN_RELATED_TO_DENTURES,Discomfort or pain related to dentures,FALSE,FALSE
arb,DISCOMFORT_OR_PAIN_RELATED_TO_DENTURES,انزعاج أو ألم متعلق بأطقم الأسنان,FALSE,FALSE
en,ILL_FITTING_DENTURES,Ill-fitting dentures,FALSE,FALSE
arb,ILL_FITTING_DENTURES,أطقم أسنان غير ملائمة,FALSE,FALSE
en,PERSISTENT_DRYNESS_IN_THE_MOUTH,Persistent dryness in the mouth,FALSE,FALSE
arb,PERSISTENT_DRYNESS_IN_THE_MOUTH,جفاف مستمر في الفم,FALSE,FALSE
en,FEELING_OF_SOMETHING_STUCK_BETWEEN_TEETH_OR_IN_THE_THROAT,Feeling of something stuck between teeth or in the throat,FALSE,FALSE
arb,FEELING_OF_SOMETHING_STUCK_BETWEEN_TEETH_OR_IN_THE_THROAT,الشعور بوجود شيء عالق بين الأسنان أو في الحلق,FALSE,FALSE
en,PAIN_OR_DIFFICULTY_WHEN_CHEWING_OR_SWALLOWING,Pain or difficulty when chewing or swallowing,FALSE,FALSE
arb,PAIN_OR_DIFFICULTY_WHEN_CHEWING_OR_SWALLOWING,ألم أو صعوبة عند المضغ أو البلع,FALSE,FALSE
en,TEETH_GRINDING_BRUXISM_DURING_SLEEP,Teeth grinding (bruxism) during sleep,FALSE,FALSE
arb,TEETH_GRINDING_BRUXISM_DURING_SLEEP,صرير الأسنان أثناء النوم,FALSE,FALSE
en,SNORING_OR_SLEEP_APNEA_CONCERNS,Snoring or sleep apnea concerns,FALSE,FALSE
arb,SNORING_OR_SLEEP_APNEA_CONCERNS,مخاوف بشأن الشخير أو انقطاع النفس أثناء النوم,FALSE,FALSE
en,DISCOLORATION_OF_TEETH,Discoloration of teeth,FALSE,FALSE
arb,DISCOLORATION_OF_TEETH,تغير لون الأسنان,FALSE,FALSE
en,UNEVEN_OR_MISSHAPEN_TEETH,Uneven or misshapen teeth,FALSE,FALSE
arb,UNEVEN_OR_MISSHAPEN_TEETH,أسنان غير متساوية أو مشوهة الشكل,FALSE,FALSE
en,DISCOMFORT_OR_PAIN_AFTER_PREVIOUS_DENTAL_PROCEDURES,Discomfort or pain after previous dental procedures,FALSE,FALSE
arb,DISCOMFORT_OR_PAIN_AFTER_PREVIOUS_DENTAL_PROCEDURES,انزعاج أو ألم بعد إجراءات الأسنان السابقة,FALSE,FALSE
en,ISSUES_WITH_DENTAL_FILLINGS_CROWNS_OR_OTHER_RESTORATIONS,"Issues with dental fillings, crowns, or other restorations",FALSE,FALSE
arb,ISSUES_WITH_DENTAL_FILLINGS_CROWNS_OR_OTHER_RESTORATIONS,مشكلات في حشوات الأسنان أو التيجان أو الترميمات الأخرى,FALSE,FALSE
en,TANGIBLE,Tangible,FALSE,FALSE
arb,TANGIBLE,ملموس,FALSE,FALSE
en,INTANGIBLE,Intangible,FALSE,FALSE
arb,INTANGIBLE,غير ملموس,FALSE,FALSE
en,ILS,ILS,FALSE,FALSE
arb,ILS,ILS,FALSE,FALSE
en,H_E_E_N_T,H.E.E.N.T,FALSE,FALSE
arb,H_E_E_N_T,H.E.E.N.T,FALSE,FALSE
en,GENITOURINARY,Genitourinary,FALSE,FALSE
arb,GENITOURINARY,الجهاز البولي التناسلي,FALSE,FALSE
en,HEMATOLOGIC_LYMPHATIC,Hematologic/Lymphatic,FALSE,FALSE
arb,HEMATOLOGIC_LYMPHATIC,الجهاز الدموي / اللمفاوي,FALSE,FALSE
en,UNSPECIFIED,Unspecified,FALSE,FALSE
arb,UNSPECIFIED,غير محدد,FALSE,FALSE
en,USA,USA,FALSE,FALSE
arb,USA,الولايات المتحدة الأمريكية,FALSE,FALSE
en,PLANNED,Planned,FALSE,FALSE
arb,PLANNED,مخطط,FALSE,FALSE
en,OUT_OF_POCKET_CASH,Out of Pocket / Cash,FALSE,FALSE
arb,OUT_OF_POCKET_CASH,الدفع من الجيب / نقدًا,FALSE,FALSE
en,WHEEZING,Wheezing,FALSE,FALSE
arb,WHEEZING,أزيز,FALSE,FALSE
en,EXTERMITES,Extermites,FALSE,FALSE
arb,EXTERMITES,النمل الأبيض,FALSE,FALSE
en,OBSTETRIC,Obstetric,FALSE,FALSE
arb,OBSTETRIC,توليدي,FALSE,FALSE
en,ABDOMEN,Abdomen,FALSE,FALSE
arb,ABDOMEN,البطن,FALSE,FALSE
en,HEAD_AND_NECK,Head and Neck,FALSE,FALSE
arb,HEAD_AND_NECK,الرأس والرقبة,FALSE,FALSE
en,CHEST_PAIN,Chest pain,FALSE,FALSE
arb,CHEST_PAIN,ألم الصدر,FALSE,FALSE
en,SPUTUM_PRODUCTION,Sputum Production,FALSE,FALSE
arb,SPUTUM_PRODUCTION,إنتاج البلغم,FALSE,FALSE
en,HEMOPTYSIS,Hemoptysis,FALSE,FALSE
arb,HEMOPTYSIS,نفث الدم,FALSE,FALSE
en,WEIGHT_CHANGES,Weight Changes,FALSE,FALSE
arb,WEIGHT_CHANGES,تغيرات الوزن,FALSE,FALSE
en,APPETITE_CHANGES,Appetite Changes,FALSE,FALSE
arb,APPETITE_CHANGES,تغيرات الشهية,FALSE,FALSE
en,NIGHT_SWEATS,Night Sweats,FALSE,FALSE
arb,NIGHT_SWEATS,التعرق الليلي,FALSE,FALSE
en,HEADACHES,Headaches,FALSE,FALSE
arb,HEADACHES,الصداع,FALSE,FALSE
en,EAR_PAIN_OR_DISCHARGE,Ear Pain or Discharge,FALSE,FALSE
arb,EAR_PAIN_OR_DISCHARGE,ألم الأذن أو إفرازات الأذن,FALSE,FALSE
en,EYE_PAIN,Eye Pain,FALSE,FALSE
arb,EYE_PAIN,ألم العين,FALSE,FALSE
en,NASAL_CONGESTION,Nasal Congestion,FALSE,FALSE
arb,NASAL_CONGESTION,احتقان الأنف,FALSE,FALSE
en,DENTAL_PROBLEMS,Dental Problems,FALSE,FALSE
arb,DENTAL_PROBLEMS,مشكلات الأسنان,FALSE,FALSE
en,HEART,Heart,FALSE,FALSE
arb,HEART,القلب,FALSE,FALSE
en,EYE,Eye,FALSE,FALSE
arb,EYE,العين,FALSE,FALSE
en,NECK,Neck,FALSE,FALSE
arb,NECK,الرقبة,FALSE,FALSE
en,NOSE_AND_SINUSES,Nose and Sinuses,FALSE,FALSE
arb,NOSE_AND_SINUSES,الأنف والجيوب الأنفية,FALSE,FALSE
en,LUNGS,Lungs,FALSE,FALSE
arb,LUNGS,الرئتان,FALSE,FALSE
en,UK,UK,FALSE,FALSE
arb,UK,المملكة المتحدة,FALSE,FALSE
en,EAR,EAR,FALSE,FALSE
arb,EAR,الأذن,FALSE,FALSE
en,EDEMA,Edema,FALSE,FALSE
arb,EDEMA,الوذمة,FALSE,FALSE
en,CHEST,Chest,FALSE,FALSE
arb,CHEST,الصدر,FALSE,FALSE
en,SKIN,Skin,FALSE,FALSE
arb,SKIN,الجلد,FALSE,FALSE
en,SHORTNESS_OF_BREATH,Shortness of breath,FALSE,FALSE
arb,SHORTNESS_OF_BREATH,ضيق التنفس,FALSE,FALSE
en,VISION_CHANGES,Vision Changes,FALSE,FALSE
arb,VISION_CHANGES,تغيرات الرؤية,FALSE,FALSE
en,PALPITATIONS,Palpitations,FALSE,FALSE
arb,PALPITATIONS,خفقان القلب,FALSE,FALSE
en,SHORTNESS_OF_BREATH_ON_EXERTION,Shortness of Breath on Exertion,FALSE,FALSE
arb,SHORTNESS_OF_BREATH_ON_EXERTION,ضيق التنفس عند بذل الجهد,FALSE,FALSE
en,SYNCOPE,Syncope,FALSE,FALSE
arb,SYNCOPE,الإغماء,FALSE,FALSE
en,CHANGES_IN_BOWEL_HABITS,Changes in Bowel Habits,FALSE,FALSE
arb,CHANGES_IN_BOWEL_HABITS,تغيرات في عادات الأمعاء,FALSE,FALSE
en,HEMATEMESIS,Hematemesis,FALSE,FALSE
arb,HEMATEMESIS,القيء الدموي,FALSE,FALSE
en,DYSURIA,Dysuria,FALSE,FALSE
arb,DYSURIA,عسر التبول,FALSE,FALSE
en,URINARY_URGENCY,Urinary Urgency,FALSE,FALSE
arb,URINARY_URGENCY,الإلحاح البولي,FALSE,FALSE
en,HEMATURIA,Hematuria,FALSE,FALSE
arb,HEMATURIA,دم في البول,FALSE,FALSE
en,NOCTURIA,Nocturia,FALSE,FALSE
arb,NOCTURIA,التبول الليلي,FALSE,FALSE
en,CHANGES_IN_MENSTRUATION_FEMALES_ONLY,Changes in Menstruation (females only),FALSE,FALSE
arb,CHANGES_IN_MENSTRUATION_FEMALES_ONLY,تغيرات الدورة الشهرية (للإناث فقط),FALSE,FALSE
en,JOINT_PAIN,Joint pain,FALSE,FALSE
arb,JOINT_PAIN,ألم المفاصل,FALSE,FALSE
en,MUSCLE_PAIN,Muscle Pain,FALSE,FALSE
arb,MUSCLE_PAIN,ألم العضلات,FALSE,FALSE
en,STIFFNESS,Stiffness,FALSE,FALSE
arb,STIFFNESS,تيبس,FALSE,FALSE
en,SWELLING,Swelling,FALSE,FALSE
arb,SWELLING,تورم,FALSE,FALSE
en,MUSCLE_WEAKNESS,Muscle Weakness,FALSE,FALSE
arb,MUSCLE_WEAKNESS,ضعف العضلات,FALSE,FALSE
en,SKIN_RASH,Skin Rash,FALSE,FALSE
arb,SKIN_RASH,طفح جلدي,FALSE,FALSE
en,LESIONS,Lesions,FALSE,FALSE
arb,LESIONS,آفات,FALSE,FALSE
en,CHANGES_IN_SKIN_COLOR_OR_TEXTURE,Changes in Skin Color or Texture,FALSE,FALSE
arb,CHANGES_IN_SKIN_COLOR_OR_TEXTURE,تغيرات في لون الجلد أو ملمسه,FALSE,FALSE
en,NAIL_CHANGES,Nail Changes,FALSE,FALSE
arb,NAIL_CHANGES,تغيرات الأظافر,FALSE,FALSE
en,HAIR_LOSS,Hair Loss,FALSE,FALSE
arb,HAIR_LOSS,تساقط الشعر,FALSE,FALSE
en,NUMBNESS_OR_TINGLING,Numbness or Tingling,FALSE,FALSE
arb,NUMBNESS_OR_TINGLING,خدر أو وخز,FALSE,FALSE
en,WEAKNESS,Weakness,FALSE,FALSE
arb,WEAKNESS,ضعف,FALSE,FALSE
en,CHANGES_IN_COORDINATION,Changes in Coordination,FALSE,FALSE
arb,CHANGES_IN_COORDINATION,تغيرات في التناسق الحركي,FALSE,FALSE
en,CHANGES_IN_SPEECH_OR_LANGUAGE,Changes in Speech or Language,FALSE,FALSE
arb,CHANGES_IN_SPEECH_OR_LANGUAGE,تغيرات في الكلام أو اللغة,FALSE,FALSE
en,CHANGES_IN_APPETITE,Changes in Appetite,FALSE,FALSE
arb,CHANGES_IN_APPETITE,تغيرات الشهية,FALSE,FALSE
en,MEMORY_CHANGES,Memory Changes,FALSE,FALSE
arb,MEMORY_CHANGES,تغيرات الذاكرة,FALSE,FALSE
en,SUICIDAL_THOUGHTS,Suicidal Thoughts,FALSE,FALSE
arb,SUICIDAL_THOUGHTS,أفكار انتحارية,FALSE,FALSE
en,SORE_THROAT,Sore Throat,FALSE,FALSE
arb,SORE_THROAT,التهاب الحلق,FALSE,FALSE
en,CYANOSIS,Cyanosis,FALSE,FALSE
arb,CYANOSIS,الزرقة,FALSE,FALSE
en,URINARY_FREQUENCY,Urinary Frequency,FALSE,FALSE
arb,URINARY_FREQUENCY,تكرار التبول,FALSE,FALSE
en,LIMITED_RANGE_OF_MOTION,Limited Range of Motion,FALSE,FALSE
arb,LIMITED_RANGE_OF_MOTION,محدودية نطاق الحركة,FALSE,FALSE
en,SLEEP_DISTURBANCES,Sleep Disturbances,FALSE,FALSE
arb,SLEEP_DISTURBANCES,اضطرابات النوم,FALSE,FALSE
en,MOUTH_AND_THROAT,Mouth and Throat,FALSE,FALSE
arb,MOUTH_AND_THROAT,الفم والحلق,FALSE,FALSE
en,ARMS_AND_LEGS,Arms and Legs,FALSE,FALSE
arb,ARMS_AND_LEGS,الذراعان والساقان,FALSE,FALSE
en,JOINTS,Joints,FALSE,FALSE
arb,JOINTS,المفاصل,FALSE,FALSE
en,SPINE,Spine,FALSE,FALSE
arb,SPINE,العمود الفقري,FALSE,FALSE
en,KIDNEYS,Kidneys,FALSE,FALSE
arb,KIDNEYS,الكلى,FALSE,FALSE
en,MALE_EXAMINATION,Male Examination,FALSE,FALSE
arb,MALE_EXAMINATION,فحص الذكور,FALSE,FALSE
en,FEMALE_EXAMINATION,Female Examination,FALSE,FALSE
arb,FEMALE_EXAMINATION,فحص الإناث,FALSE,FALSE
en,URINARY_FUNCTION,Urinary Function,FALSE,FALSE
arb,URINARY_FUNCTION,وظيفة الجهاز البولي,FALSE,FALSE
en,DIAGNOSED,Diagnosed,FALSE,FALSE
arb,DIAGNOSED,تم التشخيص,FALSE,FALSE
en,ANTACIDS,Antacids,FALSE,FALSE
arb,ANTACIDS,مضادات الحموضة,FALSE,FALSE
en,MIDDLE_EASTERN,Middle Eastern,FALSE,FALSE
arb,MIDDLE_EASTERN,الشرق الأوسط,FALSE,FALSE
en,MIXED_ETHNICITY,Mixed Ethnicity,FALSE,FALSE
arb,MIXED_ETHNICITY,أصل عرقي مختلط,FALSE,FALSE
en,PACIFIC_ISLANDER,Pacific Islander,FALSE,FALSE
arb,PACIFIC_ISLANDER,سكان جزر المحيط الهادئ,FALSE,FALSE
en,ANALGESICS,Analgesics,FALSE,FALSE
arb,ANALGESICS,مسكنات الألم,FALSE,FALSE
en,ANESTHETICS,Anesthetics,FALSE,FALSE
arb,ANESTHETICS,أدوية التخدير,FALSE,FALSE
en,ANTIBIOTICS,Antibiotics,FALSE,FALSE
arb,ANTIBIOTICS,المضادات الحيوية,FALSE,FALSE
en,ANTIFUNGALS,Antifungals,FALSE,FALSE
arb,ANTIFUNGALS,مضادات الفطريات,FALSE,FALSE
en,ANTIVIRALS,Antivirals,FALSE,FALSE
arb,ANTIVIRALS,مضادات الفيروسات,FALSE,FALSE
en,ANTIPARASITICS,Antiparasitics,FALSE,FALSE
arb,ANTIPARASITICS,مضادات الطفيليات,FALSE,FALSE
en,CARDIOVASCULAR_MEDICATIONS,Cardiovascular Medications,FALSE,FALSE
arb,CARDIOVASCULAR_MEDICATIONS,أدوية القلب والأوعية الدموية,FALSE,FALSE
en,DIABETES_MEDICATIONS,Diabetes Medications,FALSE,FALSE
arb,DIABETES_MEDICATIONS,أدوية السكري,FALSE,FALSE
en,GASTROINTESTINAL_MEDICATIONS,Gastrointestinal Medications,FALSE,FALSE
arb,GASTROINTESTINAL_MEDICATIONS,أدوية الجهاز الهضمي,FALSE,FALSE
en,RESPIRATORY_MEDICATIONS,Respiratory Medications,FALSE,FALSE
arb,RESPIRATORY_MEDICATIONS,أدوية الجهاز التنفسي,FALSE,FALSE
en,PSYCHIATRIC_MEDICATIONS,Psychiatric Medications,FALSE,FALSE
arb,PSYCHIATRIC_MEDICATIONS,الأدوية النفسية,FALSE,FALSE
en,HORMONAL_MEDICATIONS,Hormonal Medications,FALSE,FALSE
arb,HORMONAL_MEDICATIONS,الأدوية الهرمونية,FALSE,FALSE
en,ALASKA_NATIVE,Alaska Native,FALSE,FALSE
arb,ALASKA_NATIVE,سكان ألاسكا الأصليون,FALSE,FALSE
en,TECHNICIAN,Technician,FALSE,FALSE
arb,TECHNICIAN,فني,FALSE,FALSE
en,SOFTWARE_DEVELOPER,Software Developer,FALSE,FALSE
arb,SOFTWARE_DEVELOPER,مطور برمجيات,FALSE,FALSE
en,EDUCATION_FIELD,Education Field,FALSE,FALSE
arb,EDUCATION_FIELD,مجال التعليم,FALSE,FALSE
en,FINANCE,Finance,FALSE,FALSE
arb,FINANCE,المالية,FALSE,FALSE
en,TRADES,Trades,FALSE,FALSE
arb,TRADES,الحرف,FALSE,FALSE
en,RETAIL,Retail,FALSE,FALSE
arb,RETAIL,التجزئة,FALSE,FALSE
en,ARTS,Arts,FALSE,FALSE
arb,ARTS,الفنون,FALSE,FALSE
en,PUBLIC_SERVICE,Public Service,FALSE,FALSE
arb,PUBLIC_SERVICE,الخدمة العامة,FALSE,FALSE
en,VITAMINS_AND_SUPPLEMENTS,Vitamins and Supplements,FALSE,FALSE
arb,VITAMINS_AND_SUPPLEMENTS,الفيتامينات والمكملات الغذائية,FALSE,FALSE
en,MISCELLANEOUS_MEDICATIONS,Miscellaneous Medications,FALSE,FALSE
arb,MISCELLANEOUS_MEDICATIONS,أدوية متنوعة,FALSE,FALSE
en,AZOLES_ANTIFUNGALS,Azoles Antifungals,FALSE,FALSE
arb,AZOLES_ANTIFUNGALS,مضادات الفطريات من مجموعة الآزول,FALSE,FALSE
en,ECHINOCANDINS_ANTIFUNGALS,Echinocandins Antifungals,FALSE,FALSE
arb,ECHINOCANDINS_ANTIFUNGALS,مضادات الفطريات من مجموعة الإيكينوكاندين,FALSE,FALSE
en,POLYENE_ANTIFUNGALS,Polyene Antifungals,FALSE,FALSE
arb,POLYENE_ANTIFUNGALS,مضادات الفطريات من مجموعة البولين,FALSE,FALSE
en,ANTIHYPERTENSIVES,Antihypertensives,FALSE,FALSE
arb,ANTIHYPERTENSIVES,خافضات ضغط الدم,FALSE,FALSE
en,ANTIARRHYTHMICS,Antiarrhythmics,FALSE,FALSE
arb,ANTIARRHYTHMICS,مضادات اضطراب نظم القلب,FALSE,FALSE
en,ANTICOAGULANTS,Anticoagulants,FALSE,FALSE
arb,ANTICOAGULANTS,مضادات التخثر,FALSE,FALSE
en,ANTIPLATELET_AGENTS,Antiplatelet Agents,FALSE,FALSE
arb,ANTIPLATELET_AGENTS,مضادات الصفائح الدموية,FALSE,FALSE
en,LIPID_LOWERING_AGENTS,Lipid-Lowering Agents,FALSE,FALSE
arb,LIPID_LOWERING_AGENTS,أدوية خفض الدهون,FALSE,FALSE
en,BIGUANIDES,Biguanides,FALSE,FALSE
arb,BIGUANIDES,البيغوانيدات,FALSE,FALSE
en,INSULINS,Insulins,FALSE,FALSE
arb,INSULINS,الإنسولين,FALSE,FALSE
en,THYROID_HORMONES,Thyroid Hormones,FALSE,FALSE
arb,THYROID_HORMONES,هرمونات الغدة الدرقية,FALSE,FALSE
en,MULTIVITAMINS,Multivitamins,FALSE,FALSE
arb,MULTIVITAMINS,الفيتامينات المتعددة,FALSE,FALSE
en,SEX_HORMONES,Sex Hormones,FALSE,FALSE
arb,SEX_HORMONES,الهرمونات الجنسية,FALSE,FALSE
en,SUPPLEMENTS,Supplements,FALSE,FALSE
arb,SUPPLEMENTS,المكملات الغذائية,FALSE,FALSE
